id,host_id,host_name,room_type,price,minimum_nights
613,4579607,Susanne,Private room,381,2
614,4580330,Ole,Entire home/apt,1497,2
615,4580330,Ole,Private room,626,2
616,4602911,Erik,Entire home/apt,1252,6
617,4610567,Anna,Entire home/apt,694,2
618,4617474,Kine,Entire home/apt,812,2
619,4640087,Christina,Entire home/apt,804,5
620,4656152,David,Private room,499,2
621,4664639,Maria,Entire home/apt,601,2
622,4684206,Kine,Entire home/apt,753,5
623,4684388,Stine,Entire home/apt,626,2
624,4685009,Irene,Entire home/apt,998,2
625,4696837,Sandra Michelle,Entire home/apt,897,2
626,4701037,Marianne,Entire home/apt,897,2
627,4702706,Delphine,Entire home/apt,601,2
628,4704515,Tatiana,Entire home/apt,871,2
629,4713678,Marie,Entire home/apt,846,2
630,4720628,Nes,Private room,753,2
631,4729453,Henrik,Entire home/apt,871,3
632,4737214,Rodolphe,Entire home/apt,804,3
633,4740774,Davina,Entire home/apt,499,4
634,4768209,Amit,Shared room,288,1
635,4773540,Hilde Maren,Entire home/apt,3747,1
636,4792105,Marius,Entire home/apt,499,3
637,4792137,Mette,Entire home/apt,804,5
638,4792671,Caroline & Christian,Entire home/apt,1996,3
639,4794950,Eli,Entire home/apt,1260,1
640,4813560,Jane,Entire home/apt,804,1
641,4827600,Andreas,Entire home/apt,1269,3
642,4833248,Ana,Entire home/apt,1209,3
643,4851180,Bjï¿½ï,Entire home/apt,947,4
644,4922112,Eric Christian King,Entire home/apt,1100,7
645,4922112,Eric Christian King,Entire home/apt,897,5
646,4922432,Magne,Entire home/apt,1802,6
647,4931100,Annichen,Entire home/apt,1692,5
648,4937837,Vilde,Entire home/apt,702,2
649,4967446,Christine,Entire home/apt,804,3
650,4976041,Janne,Entire home/apt,1303,1
651,4979181,ýýyvind,Entire home/apt,702,2
652,4981500,August,Entire home/apt,1751,3
653,4989248,Ragnhild,Private room,499,7
654,5004510,Helï¿½,Entire home/apt,702,1
655,5016734,Guro Havro,Entire home/apt,499,2
656,5028654,Linn,Entire home/apt,524,2
657,5069557,Magnus,Entire home/apt,947,10
658,5071297,Bronia,Entire home/apt,1353,3
659,5071491,Ingrid,Entire home/apt,804,3
660,5071491,Ingrid,Entire home/apt,1150,4
661,5073552,Jenny,Entire home/apt,702,2
662,5088470,Berit,Entire home/apt,2850,1
663,5114763,Kine,Entire home/apt,1201,3
664,5116318,Martin,Entire home/apt,702,2
665,5118422,Elisabeth,Entire home/apt,457,5
666,5123125,Kjetil,Private room,279,3
667,5147189,Lasse,Entire home/apt,592,3
668,5147189,Lasse,Entire home/apt,804,2
669,5150083,Lisa,Entire home/apt,1049,2
670,5154729,Simon,Private room,499,5
671,5168114,Esben,Entire home/apt,651,1
672,5173490,Jorun,Private room,338,5
673,5173490,Jorun,Entire home/apt,524,30
674,5173490,Jorun,Private room,347,7
675,5173782,Katharina,Entire home/apt,601,1
676,5178763,Hege Vik,Entire home/apt,651,3
677,5189289,Rolf,Entire home/apt,651,365
678,5189756,Lars,Entire home/apt,2402,3
679,5201507,Caroline,Entire home/apt,499,7
680,5226610,Gitte N.,Entire home/apt,727,2
681,5232325,Erik,Entire home/apt,1802,1
682,5233619,Kari,Entire home/apt,651,4
683,5252904,Jakob,Entire home/apt,804,1
684,5263652,Thomas,Entire home/apt,499,3
685,5263726,Hans Christian,Entire home/apt,1150,2
686,5267962,Charlotte,Entire home/apt,1303,2
687,5274691,Anniken,Entire home/apt,1100,2
688,5285882,Grethe,Entire home/apt,846,3
689,5287628,Kirsti,Entire home/apt,651,7
690,5316302,Martin,Entire home/apt,753,2
691,5321096,Merethe,Entire home/apt,719,5
692,5324625,Cathrine,Entire home/apt,457,1
693,5329338,Mariann,Entire home/apt,871,2
694,5330409,Alf Marius,Entire home/apt,516,2
695,5330700,Vitaly,Private room,651,1
696,5333121,Dina & Henning,Entire home/apt,1252,15
697,5333121,Dina & Henning,Private room,567,1
698,5344394,Anton,Entire home/apt,753,9
699,5344885,Renate,Entire home/apt,482,2
700,5359809,Agnieszka,Entire home/apt,507,1
701,5363198,Hege,Entire home/apt,1996,2
702,5378214,Karsten,Private room,820,2
703,5378353,Nasrin,Entire home/apt,787,3
704,5380729,Terje,Entire home/apt,998,2
705,5382289,Huda,Entire home/apt,558,3
706,5384214,Siv,Entire home/apt,1996,1
707,5384285,Kristian,Entire home/apt,846,5
708,5418916,Espen,Entire home/apt,897,2
709,5442443,Migle,Private room,398,3
710,5447003,Elisabeth,Entire home/apt,584,2
711,5472084,Mathias,Entire home/apt,677,3
712,5490340,Eva,Entire home/apt,998,2
713,5491108,Astrid,Entire home/apt,533,60
714,5500343,Janette,Entire home/apt,1404,2
715,5515736,Anne,Entire home/apt,1903,6
716,5518783,K.E,Private room,381,1
717,5520147,Svein,Entire home/apt,1903,3
718,5520601,Lise,Entire home/apt,702,2
719,5526665,Maha,Private room,499,2
720,5528130,Mie,Entire home/apt,947,1
721,5551429,Thomas,Entire home/apt,1996,3
722,5551450,Arne&Annika,Entire home/apt,499,3
723,5577620,Peter,Entire home/apt,753,3
724,5578368,Mari,Private room,702,1
725,5589718,Kanutte,Entire home/apt,1252,3
726,5590487,Fredrik,Entire home/apt,787,1
727,5606516,Synnï¿½ï,Entire home/apt,1497,7
728,5626019,Oystein,Entire home/apt,694,2
729,5626368,Heidi,Entire home/apt,288,7
730,5631833,Victor,Private room,474,1
731,5655570,Sanja,Entire home/apt,795,1
732,5661890,Siri,Entire home/apt,541,1
733,5664168,Fridtjof,Entire home/apt,1066,2
734,5672717,Kristiane,Private room,499,2
735,5675909,Hanna,Entire home/apt,516,2
736,5682137,Kjersti,Entire home/apt,804,2
737,5682137,Kjersti,Private room,448,1
738,5703901,John Richard And Hilde,Entire home/apt,1353,1
739,5703901,John Richard And Hilde,Private room,651,1
740,5712157,Lovise,Private room,457,2
741,5717702,Maria,Entire home/apt,507,5
742,5722799,Sarah,Entire home/apt,1599,3
743,5732387,Dan-Michael,Entire home/apt,1201,3
744,5736073,Christopher Storm,Entire home/apt,998,2
745,5739551,Vaiva,Entire home/apt,499,5
746,5741148,Bjï¿½ï,Entire home/apt,998,4
747,5744968,Anna,Private room,398,2
748,5750611,Kaia,Private room,398,3
749,5750611,Kaia,Entire home/apt,296,3
750,5763507,Olav,Entire home/apt,897,1
751,5772765,Cornelia,Entire home/apt,550,6
752,5772765,Cornelia,Private room,499,1
753,5773970,Rowan,Entire home/apt,1497,3
754,5784681,Daniel,Private room,550,2
755,5786390,Hanne,Entire home/apt,626,2
756,5790611,Catrine & Christian,Entire home/apt,550,4
757,5796265,Signe,Private room,321,3
758,5796488,Marie,Entire home/apt,1201,4
759,5800697,Kristin,Private room,804,1
760,5802445,Marie,Entire home/apt,1100,3
761,5816919,Erika,Entire home/apt,753,3
762,5831675,Espen,Entire home/apt,888,3
763,5834152,Cathrin,Entire home/apt,1903,3
764,5859681,Sofie,Entire home/apt,846,2
765,5898710,Erling,Entire home/apt,1100,10
766,5898734,Ine,Private room,804,3
767,5916460,Oscar,Private room,1497,1
768,5921396,Annicken,Private room,448,1
769,5931433,Helena,Entire home/apt,736,2
770,5931765,Rikke,Entire home/apt,1599,1
771,5947620,Stian,Entire home/apt,871,3
772,5947906,Martin,Entire home/apt,947,2
773,5954110,Torstein,Entire home/apt,1404,4
774,5954471,Jane,Entire home/apt,1497,3
775,5956464,Kristina,Entire home/apt,787,1
776,5956740,Mari + David,Entire home/apt,1345,3
777,5959566,Simen,Private room,296,1
778,5972415,Charlotte,Entire home/apt,753,3
779,5983111,Preben & Emelie,Entire home/apt,998,5
780,6000755,Kristin,Entire home/apt,1201,4
781,6015256,Charlotte & Nacho,Private room,330,1
782,6015562,Thor Emil,Entire home/apt,3003,6
783,6036626,Arne,Entire home/apt,431,3
784,6047041,Guillaume,Entire home/apt,897,2
785,6053890,Hilde,Entire home/apt,1100,4
786,6061962,Isak,Entire home/apt,804,2
787,6063008,Ragnhild,Entire home/apt,719,1
788,6063008,Ragnhild,Private room,491,1
789,6063008,Ragnhild,Entire home/apt,753,3
790,6068288,Katerina,Entire home/apt,482,1
791,6071080,Nina,Private room,347,3
792,6071080,Nina,Entire home/apt,990,6
793,6072010,Maren,Entire home/apt,804,2
794,6078113,Marianne,Entire home/apt,947,2
795,6086490,Ola Narum,Entire home/apt,2504,2
796,6091571,Kristine,Entire home/apt,499,3
797,6093158,Amanda,Private room,330,14
798,6106495,Cathrine,Entire home/apt,550,2
799,6119509,Mikael,Private room,4001,2
800,6119509,Mikael,Entire home/apt,4001,2
801,6122438,Frank Rune Stensones,Entire home/apt,897,2
802,6142595,Lisa,Private room,440,1
803,6163674,Beate,Entire home/apt,998,2
804,6167447,Jorgen,Entire home/apt,702,5
805,6172720,Moez,Private room,499,1
806,6198672,Nina,Entire home/apt,804,3
807,6211534,Daniel James,Private room,753,1
808,6220833,Ole,Entire home/apt,2402,3
809,6231396,Hilde,Entire home/apt,897,1
810,6232662,Abraham,Entire home/apt,998,7
811,6233326,Tarjei,Entire home/apt,423,3
812,6236413,Metha,Entire home/apt,897,1
813,6240806,Mari,Entire home/apt,668,7
814,6240924,ýýsne,Entire home/apt,541,14
815,6252164,Pedro,Entire home/apt,474,1
816,6256133,Henning,Entire home/apt,1100,3
817,6256133,Henning,Private room,347,5
818,6271654,Kristin,Entire home/apt,609,1
819,6282507,Woon,Entire home/apt,1446,3
820,6282507,Woon,Private room,601,3
821,6287045,Kristin,Entire home/apt,601,6
822,6291956,Gunnhilde,Private room,550,1
823,6291956,Gunnhilde,Entire home/apt,1269,2
824,6292076,Solgunn,Entire home/apt,1353,3
825,6293820,Susanne,Entire home/apt,609,3
826,6294588,Vaiva,Entire home/apt,491,1
827,6309297,Thomas,Entire home/apt,736,2
828,6334755,Thor,Private room,499,2
829,6343586,,Entire home/apt,880,3
830,6350494,Stian,Entire home/apt,1201,4
831,6352987,Codruta,Entire home/apt,990,1
832,6371712,Soren,Entire home/apt,998,5
833,6373475,Oda,Entire home/apt,1497,4
834,6379978,Alexander,Entire home/apt,846,3
835,6415393,Lisa,Entire home/apt,499,7
836,6426155,Emma,Entire home/apt,897,1
837,6453680,Hanna,Entire home/apt,601,2
838,6460913,Kirsti,Entire home/apt,1201,1
839,6461064,Aasa,Entire home/apt,1252,3
840,6461118,Mario,Entire home/apt,998,2
841,6461118,Mario,Shared room,347,1
842,6472640,Sverre,Private room,668,1
843,6480437,Gry,Entire home/apt,753,2
844,6488722,Julie,Entire home/apt,702,4
845,6489872,Frank,Entire home/apt,2098,6
846,6523464,Anne,Entire home/apt,753,2
847,6526314,Ida,Private room,804,2
848,6527228,Dag Hendrik,Entire home/apt,1556,2
849,6527989,Aashild,Entire home/apt,584,5
850,6560421,Elizabeth,Entire home/apt,880,2
851,6571100,ýýystein,Entire home/apt,7003,1
852,6593545,Hasti,Entire home/apt,804,2
853,6596960,Ingrid Kleiva,Entire home/apt,804,5
854,6611241,Christian,Entire home/apt,601,2
855,6611341,Anette,Private room,694,2
856,6611612,Jon,Private room,804,1
857,6611702,Marcus,Entire home/apt,567,3
858,6618601,Henrik,Entire home/apt,2504,2
859,6664560,Anne Marie Rosenvold,Private room,347,1
860,6665581,Natalia,Entire home/apt,863,2
861,6665581,Natalia,Entire home/apt,804,2
862,6695846,Silje,Entire home/apt,1100,4
863,6696487,Morten,Entire home/apt,804,3
864,6703098,Elisabeth,Entire home/apt,804,2
865,6703111,Celine Marie,Entire home/apt,990,7
866,6710151,Cathrine,Entire home/apt,1150,2
867,6710678,Christoffer,Entire home/apt,998,3
868,6711305,Baptiste,Entire home/apt,1404,2
869,6712702,Ronny,Entire home/apt,1506,2
870,6738377,Liv,Entire home/apt,804,7
871,6750279,John,Entire home/apt,947,3
872,6750279,John,Private room,677,2
873,6751091,Rune,Entire home/apt,939,3
874,6765553,Emma Machado,Private room,296,2
875,6775059,Hege,Entire home/apt,1032,2
876,6820039,Karoline,Entire home/apt,1396,4
877,6820039,Karoline,Entire home/apt,1802,4
878,6820242,Jeanette,Entire home/apt,601,2
879,6822615,Frida,Entire home/apt,1150,3
880,6831122,Pernille,Entire home/apt,1142,2
881,6831632,Skage,Entire home/apt,1404,4
882,6832502,Pï¿½,Entire home/apt,651,3
883,6844396,Celina,Entire home/apt,1201,6
884,6844396,Celina,Entire home/apt,1201,5
885,6855141,Andrea,Entire home/apt,550,2
886,6871488,Jonathan,Entire home/apt,846,1
887,6881487,Caroline,Entire home/apt,499,5
888,6887586,Jonas,Entire home/apt,617,3
889,6890538,Emil,Entire home/apt,1100,2
890,6892936,Anne-Kathe,Entire home/apt,702,2
891,6923314,Catharina,Entire home/apt,1049,2
892,6923314,Catharina,Private room,804,1
893,6928179,Karoline,Entire home/apt,694,2
894,6928179,Karoline,Private room,499,2
895,6929050,Paul,Entire home/apt,1150,3
896,6935320,Johanne,Entire home/apt,702,1
897,6937654,MROivind,Private room,457,1
898,6937654,MROivind,Private room,398,1
899,6945700,Johannes,Entire home/apt,651,2
900,6947557,Elnor,Entire home/apt,499,1
901,6951749,Rita,Entire home/apt,702,7
902,6961904,Christoffer,Private room,499,1
903,6966674,Ellen,Private room,296,2
904,6966674,Ellen,Entire home/apt,499,2
905,6977600,Beate,Entire home/apt,1988,3
906,6977600,Beate,Private room,465,2
907,6982780,Ragnhild,Entire home/apt,448,1
908,6985699,Atle,Entire home/apt,998,2
909,6989525,Vincent,Private room,448,1
910,6994524,Maria,Entire home/apt,702,6
911,6998326,Martin,Entire home/apt,804,2
912,7000801,Kjersti,Entire home/apt,1100,3
913,7002627,Ina,Private room,846,2
914,7003809,Stein,Entire home/apt,601,3
915,7004496,Torunn,Entire home/apt,795,3
916,7004788,Audun,Entire home/apt,601,4
917,7012964,Jo,Entire home/apt,1150,3
918,7017125,Jens,Entire home/apt,846,7
919,7017595,Marcus,Entire home/apt,1700,21
920,7017595,Marcus,Private room,804,1
921,7035113,Simen,Entire home/apt,1903,3
922,7036575,Trygve,Entire home/apt,651,2
923,7045990,Sofia,Entire home/apt,1201,3
924,7049322,Geir Sand,Entire home/apt,761,3
925,7061919,Einar Espolin,Entire home/apt,770,3
926,7065388,Ingjerd,Entire home/apt,465,2
927,7067444,Liv,Entire home/apt,897,2
928,7069015,Alise,Entire home/apt,601,5
929,7069510,Sara,Entire home/apt,1353,3
930,7069876,Bjarte,Entire home/apt,998,5
931,7074869,Ileana,Entire home/apt,804,1
932,7086428,Mukadas,Entire home/apt,550,3
933,7086769,Jon Espen,Entire home/apt,998,2
934,7087596,Helene,Entire home/apt,1049,3
935,7092478,Live,Entire home/apt,702,3
936,7093262,Anders,Entire home/apt,922,3
937,7100166,Marion,Private room,499,2
938,7106271,Heidi,Entire home/apt,423,2
939,7107208,Hunter,Private room,474,2
940,7107208,Hunter,Entire home/apt,1083,3
941,7110262,Signy,Entire home/apt,2013,4
942,7111919,Martine,Entire home/apt,998,2
943,7121844,Line K.,Private room,702,1
944,7121844,Line K.,Private room,499,1
945,7143174,Kirsten,Entire home/apt,601,6
946,7161238,Roger,Entire home/apt,1497,3
947,7162721,Kristian,Entire home/apt,804,120
948,7163538,Kathrine,Entire home/apt,507,3
949,7165352,John ï¿½ï,Entire home/apt,913,4
950,7180968,Marthe,Entire home/apt,880,2
951,7203808,Henrik,Entire home/apt,1599,3
952,7225742,Helge,Entire home/apt,753,2
953,7235269,Kjetil,Entire home/apt,736,2
954,7239749,Silje,Entire home/apt,288,6
955,7241303,Alberto,Private room,423,1
956,7246980,Rune,Entire home/apt,2504,1
957,7246980,Rune,Private room,998,1
958,7246980,Rune,Private room,550,1
959,7258520,Robin,Private room,347,2
960,7267420,Marit,Entire home/apt,516,2
961,7277876,Kristin,Entire home/apt,550,20
962,7280131,Yvonne,Private room,457,5
963,7280460,Nina,Private room,457,2
964,7306138,Eileen,Entire home/apt,871,3
965,7320157,Thomas,Entire home/apt,1201,14
966,7322742,Rebeca,Entire home/apt,998,7
967,7347888,Eigil,Entire home/apt,2504,7
968,7355018,Hilde Roervik,Entire home/apt,651,2
969,7359201,Christoffer,Entire home/apt,1996,3
970,7372177,Nizam & Lene,Entire home/apt,922,2
971,7376468,Hanne,Entire home/apt,2504,2
972,7378012,Knut,Entire home/apt,1201,3
973,7380637,Adis,Private room,347,1
974,7380637,Adis,Private room,296,1
975,7392471,Vivian,Entire home/apt,398,2
976,7394479,Ine,Entire home/apt,406,3
977,7405823,Cathrine,Private room,499,4
978,7407090,Pï¿½ï¿½ï¿½,Entire home/apt,947,5
979,7417913,Veronica,Entire home/apt,465,2
980,7427719,Elise,Entire home/apt,541,5
981,7436772,Steffen,Entire home/apt,727,2
982,7440206,Karen,Entire home/apt,524,3
983,7449002,Ane,Entire home/apt,398,14
984,7479843,Kirsten Fladby,Entire home/apt,1996,3
985,7496889,Sofia,Entire home/apt,897,2
986,7506084,Mari,Entire home/apt,550,3
987,7516427,Randi Versto,Entire home/apt,846,2
988,7516873,Trine,Entire home/apt,804,3
989,7543345,Katya,Entire home/apt,592,3
990,7555662,Robert,Private room,398,1
991,7555662,Robert,Entire home/apt,254,1
992,7558642,Eric,Entire home/apt,558,2
993,7563387,Camilla,Entire home/apt,804,21
994,7599812,Mussault,Private room,228,1
995,7610701,Kine,Entire home/apt,482,2
996,7614192,Siri,Entire home/apt,744,2
997,7619153,Rune,Entire home/apt,1201,3
998,7621847,Roope,Entire home/apt,998,1
999,7670987,Barish,Entire home/apt,990,2
1000,7670987,Barish,Private room,440,1
1001,7670987,Barish,Entire home/apt,592,1
1002,7677213,Frid,Entire home/apt,541,10
1003,7682878,Anas,Private room,296,2
1004,7688012,Baard,Entire home/apt,846,2
1005,7688838,Karan,Entire home/apt,787,5
1006,7703458,Anders & Saranda,Entire home/apt,804,5
1007,7710570,Thomas,Entire home/apt,668,180
1008,7744580,Tone,Entire home/apt,897,3
1009,7757289,Cam,Entire home/apt,1201,3
1010,7760568,Joakim,Entire home/apt,1100,2
1011,7782064,Karen,Entire home/apt,1201,2
1012,7793689,Rune,Entire home/apt,753,1
1013,7806127,Mari & Jan,Private room,448,1
1014,7808890,Alexander,Entire home/apt,1150,1
1015,7829650,Sigrid,Entire home/apt,584,3
1016,7830268,Haakon,Private room,804,2
1017,7840440,Ingrid Marie,Entire home/apt,770,5
1018,7841490,Anders,Entire home/apt,1201,3
1019,7850759,Cameron,Entire home/apt,499,14
1020,7858945,Jinu,Entire home/apt,1497,5
1021,7890096,Frï¿½ï¿½ï¿½ï¿½ï,Private room,753,1
1022,7906717,Susanne,Private room,651,2
1023,7907292,Dana,Private room,448,2
1024,7913826,Cathrine,Entire home/apt,617,4
1025,7915178,Oyunn,Entire home/apt,998,3
1026,7928145,Ida,Entire home/apt,753,3
1027,7929577,Kjell Ruben,Private room,584,2
1028,7949917,Ole Martin,Private room,499,3
1029,7960854,Marte,Entire home/apt,981,2
1030,7970793,Inga Marie,Private room,592,20
1031,7970793,Inga Marie,Entire home/apt,5997,14
1032,7984484,Martin,Entire home/apt,736,5
1033,7999115,Kristin,Entire home/apt,677,5
1034,7999115,Kristin,Entire home/apt,507,6
1035,8019606,Simen,Entire home/apt,897,2
1036,8029615,Helene U.,Private room,288,4
1037,8029615,Helene U.,Private room,254,5
1038,8043182,Ksenia,Entire home/apt,482,1
1039,8072143,Maren,Entire home/apt,846,2
1040,8079685,Kim & Jen,Private room,457,1
1041,8079685,Kim & Jen,Private room,448,1
1042,8079685,Kim & Jen,Private room,448,1
1043,8079685,Kim & Jen,Private room,1497,2
1044,8090071,Camilla,Entire home/apt,753,2
1045,8091268,Adrian,Private room,795,1
1046,8100916,Pia,Entire home/apt,1303,7
1047,8105144,Lucas,Entire home/apt,1150,2
1048,8110962,Gry Luke,Entire home/apt,406,6
1049,8122778,Arbï¿½,Entire home/apt,804,4
1050,8141989,Nicolas,Entire home/apt,431,1
1051,8153047,Cathrine,Entire home/apt,702,4
1052,8153934,Jakob,Entire home/apt,897,3
1053,8154528,Finn-Henry,Private room,338,2
1054,8154528,Finn-Henry,Entire home/apt,1446,7
1055,8183131,Guro,Entire home/apt,2850,2
1056,8185845,Harvi,Entire home/apt,601,7
1057,8196362,Edvard,Entire home/apt,651,2
1058,8196462,Ellen,Private room,465,2
1059,8196908,Gustavo,Private room,457,1
1060,8196908,Gustavo,Private room,457,1
1061,8202732,Hildegunn,Entire home/apt,846,1
1062,8205195,Artashes,Entire home/apt,702,90
1063,8206786,Niklas,Private room,195,1
1064,8210367,Konstanse Martine,Entire home/apt,1404,2
